hash_id,case,comment_anon,emojis_list,hashtags_list,language,is_brazilian,comment_length,theme_C1,theme_C2,theme_C3,theme_C4,theme_C5,theme_NA,theme_conf,character,char_conf,tone,tone_conf,classification_source,rule_id,coder_agreement,reviewer_used,kappa_reviewer_a,kappa_reviewer_b,human_reviewed
FERNANDA_TORRES_1532,Fernanda_Torres,🫂❤️‍🩹🇧🇷,"['🇧🇷', '❤️\u200d🩹', '🫂']",[],,True,7,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1533,Fernanda_Torres,The true Wonder Woman! The best actress! 😍,['😍'],[],en,False,42,True,False,False,False,False,False,0.85,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1534,Fernanda_Torres,"Fernandona, a melhor de todas! ❤️",['❤️'],[],pt,True,33,True,False,False,False,False,False,0.9,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_1535,Fernanda_Torres,Amazing 👏👏👏😍😍,"['😍', '👏']",[],sw,False,13,True,False,False,False,False,False,0.9,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1536,Fernanda_Torres,👏👏👏👏👏👏👏👏👏 😍😍😍😍😍😍😍😍😍😍🔥🔥🔥🔥🔥🔥,"['😍', '👏', '🔥']",[],,False,26,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1537,Fernanda_Torres,🇧🇷🏆❤️,"['🇧🇷', '🏆', '❤️']",[],,True,5,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1538,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1539,Fernanda_Torres,😍😍😍,['😍'],[],,False,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1540,Fernanda_Torres,FERNANDA TORRES A MAIOR DE TODAS,[],[],pt,True,32,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1541,Fernanda_Torres,maravilhosa,[],[],pt,True,11,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1542,Fernanda_Torres,incrível,[],[],,False,8,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1543,Fernanda_Torres,você é uma rainhaaaaaaa,[],[],pt,True,23,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1544,Fernanda_Torres,Rainha demais ❤️,['❤️'],[],pt,True,16,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.93,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1545,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1546,Fernanda_Torres,❤️❤️❤️,['❤️'],[],,False,6,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_1547,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1548,Fernanda_Torres,😍😍😍👏👏👏,"['😍', '👏']",[],,False,6,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1549,Fernanda_Torres,👏👏👏,['👏'],[],,False,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_clap_fernanda,True,False,,,False
FERNANDA_TORRES_1550,Fernanda_Torres,N canso de apreciar 🇧🇷🇧🇷,['🇧🇷'],[],es,True,24,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1551,Fernanda_Torres,Dê tudo a ela!!!,[],[],pt,True,16,True,False,False,False,False,False,0.9,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_1552,Fernanda_Torres,👏🇧🇷❤️🏆✨ Patroa,"['👏', '✨', '🇧🇷', '🏆', '❤️']",[],ro,True,14,True,False,False,False,False,False,0.96,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,0.5454545454545454,1.0,False
FERNANDA_TORRES_1553,Fernanda_Torres,🇧🇷🇧🇷🏆😍😍❤️❤️,"['🇧🇷', '🏆', '❤️', '😍']",[],,True,11,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1554,Fernanda_Torres,🇧🇷❤️,"['🇧🇷', '❤️']",[],,True,4,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1555,Fernanda_Torres,🏆🇧🇷,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1556,Fernanda_Torres,🇧🇷✨,"['🇧🇷', '✨']",[],,True,3,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1557,Fernanda_Torres,❤️❤️❤️❤️❤️❤️,['❤️'],[],,False,12,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_1558,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,16,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1559,Fernanda_Torres,😍😍😍😍😍,['😍'],[],,False,5,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1560,Fernanda_Torres,👏👏👏👏👏👏,['👏'],[],,False,6,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_clap_fernanda,True,False,,,False
FERNANDA_TORRES_1561,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1562,Fernanda_Torres,A MAIOR ❤️❤️,['❤️'],[],pt,True,12,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1563,Fernanda_Torres,❤️🇧🇷,"['🇧🇷', '❤️']",[],,True,4,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1564,Fernanda_Torres,❤️🇧🇷😍🏆,"['🇧🇷', '🏆', '❤️', '😍']",[],,True,6,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1565,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1566,Fernanda_Torres,Perfeita ❤️,['❤️'],[],ca,False,11,True,False,False,False,False,False,0.85,Afetivo,0.9,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1567,Fernanda_Torres,Mom ❤️🇧🇷,"['🇧🇷', '❤️']",[],,True,8,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1568,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1569,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1570,Fernanda_Torres,mamain,[],[],,False,6,False,False,False,False,False,True,0.78,Afetivo,0.7,Neutro,0.6,llm_reviewer,,False,True,1.0,0.0,False
FERNANDA_TORRES_1571,Fernanda_Torres,Diva 🇧🇷,['🇧🇷'],[],,True,7,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1572,Fernanda_Torres,❤️🇧🇷,"['🇧🇷', '❤️']",[],,True,4,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1573,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🏆🏆🏆😍😍😍 sentimento de patriotismo outra vez 🇧🇷,"['🇧🇷', '🏆', '😍']",[],pt,True,51,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1574,Fernanda_Torres,👏🏆👏,"['🏆', '👏']",[],,False,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1575,Fernanda_Torres,"Magnífica, o nosso patrimônio 🇧🇷🇧🇷",['🇧🇷'],[],pt,True,34,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1576,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,10,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1577,Fernanda_Torres,🏆🏆🏆🏆🏆,['🏆'],[],,False,5,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1578,Fernanda_Torres,🇧🇷🇧🇷😍😍,"['🇧🇷', '😍']",[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1579,Fernanda_Torres,👑,['👑'],[],,False,1,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1580,Fernanda_Torres,Linda,[],[],,False,5,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1581,Fernanda_Torres,🇧🇷👏🏆,"['🏆', '🇧🇷', '👏']",[],,True,4,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1582,Fernanda_Torres,😍🏆,"['😍', '🏆']",[],,False,2,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1583,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,10,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1584,Fernanda_Torres,Viva a liberdade 🗽 Ainda estamos aqui✨🏆,"['🗽', '🏆', '✨']",[],pt,True,39,True,False,False,False,True,False,0.85,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1585,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1586,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1587,Fernanda_Torres,A MELHOR!!!! 🏆🏆🇧🇷❤️,"['🇧🇷', '🏆', '❤️']",[],pt,True,19,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1588,Fernanda_Torres,"GIGANTEEEEEE, FERNANDA TORRES!!! 🏆❤️🇧🇷🇧🇷🇧🇷","['🇧🇷', '🏆', '❤️']",[],en,True,42,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1589,Fernanda_Torres,❤️,['❤️'],[],,False,2,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_1590,Fernanda_Torres,A melhor que nós temos 🇧🇷🏆,"['🇧🇷', '🏆']",[],pt,True,26,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1591,Fernanda_Torres,"Já ganhou, só falta ir buscar 🏆😍👏","['😍', '🏆', '👏']",[],ca,False,33,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1592,Fernanda_Torres,Diva 🇧🇷,['🇧🇷'],[],,True,7,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1593,Fernanda_Torres,Rainhaaaaa,[],[],so,False,10,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1594,Fernanda_Torres,😍😍🇧🇷❤️,"['😍', '❤️', '🇧🇷']",[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1595,Fernanda_Torres,🇧🇷🇧🇷,['🇧🇷'],[],,True,4,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1596,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1597,Fernanda_Torres,"@user ... Uma atriz Brasileira 🇧🇷, fazendo orgulho brotar no coração de seu País 🇧🇷. Maravilhosa fazendo história!",['🇧🇷'],[],pt,True,131,True,False,False,False,False,False,0.95,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1598,Fernanda_Torres,💛💚🇧🇷,"['🇧🇷', '💚', '💛']",[],,True,4,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1599,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷 Nossa,['🇧🇷'],[],pt,True,14,True,False,False,False,False,False,0.94,Afetivo,0.9,Positivo,0.92,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_1600,Fernanda_Torres,Super Star ✨,['✨'],[],sv,False,12,True,False,False,False,False,False,0.92,Afetivo,0.85,Positivo,0.9,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1601,Fernanda_Torres,😍😍😍,['😍'],[],,False,3,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1602,Fernanda_Torres,🏆🏆🏆🏆🏆🏆🏆,['🏆'],[],,False,7,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1603,Fernanda_Torres,🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1604,Fernanda_Torres,A melhor de todos os tempos 🇧🇷,['🇧🇷'],[],pt,True,30,True,False,False,False,False,False,0.93,Afetivo,0.94,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
FERNANDA_TORRES_1605,Fernanda_Torres,DEUSA,[],[],,False,5,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1606,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,12,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1607,Fernanda_Torres,Um still here🇧🇷 Fernanda Torres🥰,"['🥰', '🇧🇷']",[],sv,True,32,True,False,False,False,True,False,0.92,Afetivo,0.92,Positivo,0.9,llm_reviewer,,False,True,1.0,0.6153846153846154,False
FERNANDA_TORRES_1608,Fernanda_Torres,She speaks the Mother Love Language ❤️,['❤️'],[],en,True,38,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1609,Fernanda_Torres,💚💛,"['💚', '💛']",[],,True,2,True,False,False,False,False,False,0.84,Afetivo,0.86,Positivo,0.84,rule,national_colors_fernanda,True,False,,,False
FERNANDA_TORRES_1610,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1611,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1612,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1613,Fernanda_Torres,😍😍😍😍😍😍😍😍😍,['😍'],[],,False,9,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1614,Fernanda_Torres,❤️❤️❤️❤️❤️❤️❤️,['❤️'],[],,False,14,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_1615,Fernanda_Torres,Maravilhosa 🇧🇷,['🇧🇷'],[],pt,True,14,True,False,False,False,False,False,0.95,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1616,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,12,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1617,Fernanda_Torres,🇧🇷✨,"['🇧🇷', '✨']",[],,True,3,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1618,Fernanda_Torres,👏🏾,['👏🏾'],[],,False,2,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1619,Fernanda_Torres,A mais mais,[],[],pt,True,11,True,False,False,False,False,False,0.85,Afetivo,0.85,Positivo,0.85,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1620,Fernanda_Torres,😍😍😍😍🇧🇷,"['😍', '🇧🇷']",[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1621,Fernanda_Torres,Perfeita! Orgulho 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🏆,"['🇧🇷', '🏆']",[],pt,True,29,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1622,Fernanda_Torres,😍😍😍😍😍🏆🏆🏆🏆🏆,"['😍', '🏆']",[],,False,10,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1623,Fernanda_Torres,👏👏👏👏❤️❤️❤️,"['👏', '❤️']",[],,False,10,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_combo_fernanda,True,False,,,False
FERNANDA_TORRES_1624,Fernanda_Torres,Maravilhosa 🇧🇷🏆🏆🇧🇷🇧🇷🏆🇧🇷,"['🇧🇷', '🏆']",[],pt,True,23,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1625,Fernanda_Torres,Fernanda!!!❤️🇧🇷🏆👏,"['🇧🇷', '🏆', '👏', '❤️']",[],sv,True,17,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
FERNANDA_TORRES_1626,Fernanda_Torres,🇧🇷🔥,"['🇧🇷', '🔥']",[],,True,3,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1627,Fernanda_Torres,❤️❤️❤️,['❤️'],[],,False,6,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_1628,Fernanda_Torres,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1629,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1630,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1631,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,7,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1632,Fernanda_Torres,✨🏆🇧🇷,"['🇧🇷', '🏆', '✨']",[],,True,4,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1633,Fernanda_Torres,👏🇧🇷,"['🇧🇷', '👏']",[],,True,3,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_fernanda,True,False,,,False
FERNANDA_TORRES_1634,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1635,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1636,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1637,Fernanda_Torres,🇧🇷,['🇧🇷'],[],,True,2,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_only_fernanda,True,False,,,False
FERNANDA_TORRES_1638,Fernanda_Torres,🏆✨🇧🇷,"['🇧🇷', '🏆', '✨']",[],,True,4,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1639,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷✨🏆,"['🇧🇷', '🏆', '✨']",[],,True,18,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1640,Fernanda_Torres,🏆🇧🇷,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1641,Fernanda_Torres,🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1642,Fernanda_Torres,🇧🇷🏆,"['🇧🇷', '🏆']",[],,True,3,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,rule,flag_trophy_fernanda,True,False,,,False
FERNANDA_TORRES_1643,Fernanda_Torres,❤️❤️❤️❤️❤️❤️,['❤️'],[],,False,12,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,rule,affect_heart_fernanda,True,False,,,False
FERNANDA_TORRES_1644,Fernanda_Torres,"O filme brasileiro Eu Ainda Estou Aqui é uma obra que verdadeiramente merece ser laureada. O avanço da extrema-direita em diversas partes do mundo tem representado uma ameaça constante à arte e à cultura, pilares fundamentais da identidade e da memória coletiva de uma nação. Essa produção cinematográfica não apenas retrata com sensibilidade e profundidade os impactos do período em que essas forças estiveram no poder no Brasil, mas também evidencia a tentativa global de seu ressurgimento. Mais do que uma expressão artística ou uma realização cinematográfica de excelência, este filme representa uma necessária reparação histórica. A tragédia vivida pelo Brasil durante a ditadura militar (1964-1985) ainda ressoa na sociedade contemporânea, com marcas indeléveis na política, na educação e nas estruturas sociais. O filme, mesmo sem abarcar a totalidade dessa dolorosa realidade, cumpre um papel essencial ao trazer à tona um passado que muitos tentam apagar. A ditadura não apenas ceifou vidas e desestruturou famílias de todas as classes sociais, mas também promoveu um apagamento cultural e intelectual ao manipular currículos escolares e universitários, enfraquecendo a formação crítica das futuras gerações. Suas consequências ainda se fazem sentir, e o mundo precisa conhecer essa história. Diante disso, o reconhecimento desse filme pela Academia não seria apenas um tributo à sua qualidade artística, mas também um gesto de compromisso com a verdade histórica e com a memória dos que sofreram nesse período sombrio. Que a arte continue sendo um farol de resistência e esclarecimento. Que Eu Ainda Estou Aqui receba o reconhecimento que merece.",[],[],pt,True,1656,True,False,False,True,True,False,0.88,Afetivo,0.92,Positivo,0.92,llm_reviewer,,False,True,1.0,0.2857142857142857,False
